,Point,PlotName,date,PositionX,PositionY,X.LiveGrass,X.LiveForb,X.Shrub,X.DeadGrass,X.OtherDead,X.Litter,X.Bare,Observer,X.DeadAndLitter,gr,fire,burnyr,elev,soil,slope,Spring,BrLagOne,BrLagTwo,time,month,year,month,year,mgmt
14024,veg_C3SA_08,C3SA,6/30/2022,711172,4331440,0.3,0.05,0,60,0,5,0.001,ENS,0.65,cattle,3,0,385.9950256,4590,0.159944238,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14025,veg_C3SA_04,C3SA,6/30/2022,711145,4331236,0.6,0.2,0,15,0,5,0.001,ENS,0.2,cattle,3,0,405.4230042,4590,0.146244234,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14026,veg_C3SA_10,C3SA,6/30/2022,711145,4331037,0.2,0.1,40,30,0,0,0.001,ENS,0.3,cattle,3,0,409.3790283,4530,0.127253482,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14027,veg_C3SA_01,C3SA,6/30/2022,710966,4331014,0.2,0.1,70,0,0,0,0.001,ENS,0.001,cattle,3,0,407.8590088,4530,0.144407297,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14028,veg_C3SA_09,C3SA,6/30/2022,710916,4330765,0.25,0.4,0,0,30,0,0.05,ENS,0.001,cattle,3,0,414.8950195,4530,0.016094784,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14029,veg_C3SA_02,C3SA,6/30/2022,710916,4331317,0.25,0.25,0,30,10,8,0.02,ENS,0.38,cattle,3,0,392.5810242,4590,0.325997031,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14030,veg_C3SA_07,C3SA,6/30/2022,710860,4331535,0.6,0.2,0,20,0,0,0.001,ENS,0.2,cattle,3,0,386.3310242,4590,0.161900967,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14031,veg_C3SA_05,C3SA,6/30/2022,710887,4331946,0.15,0.8,0,0,0,5,0.001,ENS,0.05,cattle,3,0,377.8500061,4590,0.122330438,142.2,256.5,384.1,3012,6,2022,6,2022,cattle3
14032,veg_K2A_07,K2A,6/30/2022,710893,4330651,0.7,0.25,0,5,0,0,0.001,ECB,0.05,ungr,2,1,413.4880066,4625,0.04101724,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14033,veg_K2A_02,K2A,6/30/2022,710619,4330748,0.5,0.15,0,5,0,10,0.2,ECB,0.15,ungr,2,1,407.3160095,4530,0.131187521,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14034,veg_K2A_06,K2A,6/30/2022,710402,4330657,0.4,0.2,0,5,5,5,0.25,ECB,0.1,ungr,2,1,404.5660095,4530,0.167713112,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14035,veg_K2A_08,K2A,6/30/2022,710296,4330696,0.5,0.2,0,5,0,5,0.2,ECB,0.1,ungr,2,1,402.1850281,4530,0.148756154,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14036,veg_K2A_09,K2A,6/30/2022,710161,4330630,0.5,0.05,0,10,0,5,0.3,ECB,0.15,ungr,2,1,406.1430054,4530,0.158898875,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14037,veg_K2A_01,K2A,6/30/2022,709999,4330551,0.4,0.25,0,10,0,10,0.15,ECB,0.2,ungr,2,1,392.5440063,4590,0.170729134,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14038,veg_K2A_10,K2A,6/30/2022,710182,4330469,0.5,0.25,0,5,0,5,0.15,ECB,0.1,ungr,2,1,380.8230286,4590,0.151742211,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14039,veg_K2A_05,K2A,6/30/2022,710212,4330365,0.3,0.15,0,10,10,15,0.2,ECB,0.25,ungr,2,1,387.8780212,4590,0.311158335,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14040,veg_K2A_04,K2A,6/30/2022,710565,4330556,0.25,0.15,0,5,5,10,0.4,ECB,0.15,ungr,2,1,389.7920227,4590,0.058202035,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14041,veg_K2A_03,K2A,6/30/2022,710715,4330517,0.3,0.15,0,15,5,5,0.3,ECB,0.2,ungr,2,1,407.2970276,4530,0.196360641,142.2,256.5,384.1,3012,6,2022,6,2022,ungr2
14042,veg_N2A_06,N2A,6/30/2022,707244,4329795,0.47,0.35,0,5,8,0,0.05,MRB,0.05,bison,2,1,369.9220276,4590,0.063544285,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14043,veg_N2A_04,N2A,6/30/2022,706888,4329394,0.4,0.1,0,0,0,0,0.5,MRB,0.001,bison,2,1,379.4050293,4590,0.13220934,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14044,veg_N2A_05,N2A,6/30/2022,706607,4329046,0.001,0.25,75,0,0,0,0.001,MRB,0.001,bison,2,1,407.1040344,4530,0.112954099,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14045,veg_N2A_09,N2A,6/30/2022,706678,4329292,0.05,0.7,0,10,0,0,0.15,MRB,0.1,bison,2,1,389.6950073,4530,0.170507345,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14046,veg_N2A_02,N2A,6/30/2022,706561,4329308,0.1,0.55,0,15,0,0,0.2,MRB,0.15,bison,2,1,399.2550049,4530,0.128670101,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14047,veg_N2A_01,N2A,6/30/2022,706567,4329420,0.5,0.22,0,3,0,0,0.25,MRB,0.03,bison,2,1,398.638031,4530,0.041337102,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14048,veg_N2A_08,N2A,6/30/2022,706469,4329493,0.4,0.05,0,5,0,0,0.5,MRB,0.05,bison,2,1,383.5600281,4590,0.267574799,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14049,veg_N2A_10,N2A,6/30/2022,706582,4329420,0.2,0.45,0,10,0,0,0.25,MRB,0.1,bison,2,1,397.8690186,4530,0.10337708,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14050,veg_N2A_07,N2A,6/30/2022,706820,4329668,0.73,0.15,0,5,0,2,0.05,MRB,0.07,bison,2,1,366.5990295,4590,0.154393842,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14051,veg_N2A_03,N2A,6/30/2022,707011,4330267,0.65,0.15,0,10,0,5,0.05,MRB,0.15,bison,2,1,349.2150269,4590,0.095426538,142.2,256.5,384.1,3012,6,2022,6,2022,bison2
14052,veg_COB_08,COB,7/6/2022,712981,4334527,0.65,0.3,0,0,0,5,0.001,MRB,0.05,cattle,3,0,NA,NA,NA,142.2,256.5,384.1,3018,7,2022,7,2022,cattle3
14053,veg_C3A_06,C3A,7/26/2022,710848,4332330,0.2,0.03,0,30,2,10,0.35,NAW,0.4,cattle,3,1,365.0210266,4590,0.314913396,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14054,veg_C3A_09,C3A,7/26/2022,712001,4329880,0.25,0.6,0,3,2,0,0.1,NAW,0.03,cattle,3,1,426.8510132,4530,0.137305683,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14055,veg_C3A_08,C3A,7/26/2022,712315,4329974,0.15,0.3,0,3,2,5,0.4,NAW,0.08,cattle,3,1,420.8110352,4530,0.098664586,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14056,veg_C3A_03,C3A,7/26/2022,712142,4330090,0.25,0.15,0,25,5,0,0.3,NAW,0.25,cattle,3,1,439.460022,4530,0.113258501,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14057,veg_C3A_10,C3A,7/26/2022,712397,4330097,0.25,0.4,0,15,0,3,0.17,NAW,0.18,cattle,3,1,428.0770264,4530,0.128793442,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14058,veg_C3A_07,C3A,7/26/2022,712503,4330115,0.2,0.7,0,1,1,3,0.05,NAW,0.04,cattle,3,1,420.0810242,4783,0.037471145,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14059,veg_C3A_02,C3A,7/26/2022,712331,4330265,0.5,0.2,0,10,2,3,0.15,NAW,0.13,cattle,3,1,425.585022,4783,0.052063584,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14060,veg_C3A_04,C3A,7/26/2022,712523,4330322,0.2,0.4,0,20,5,5,0.1,NAW,0.25,cattle,3,1,419.5360107,4783,0.051715457,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14061,veg_C3A_05,C3A,7/26/2022,712699,4330286,0.4,0.2,0,10,0,5,0.25,NAW,0.15,cattle,3,1,415.1110229,4625,0.115475395,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14062,veg_C3A_01,C3A,7/26/2022,712791,4330387,0.4,0.45,0,7,0,3,0.05,NAW,0.1,cattle,3,1,420.5630188,4625,0.017314754,142.2,256.5,384.1,3038,7,2022,7,2022,cattle3
14063,veg_C3B_04,C3B,7/27/2022,712523,4330322,0.35,0.2,0,10,5,15,0.15,ECB,0.25,cattle,3,0,419.5360107,4783,0.051715457,142.2,256.5,384.1,3039,7,2022,7,2022,cattle3
14064,veg_C3C_01,C3C,7/27/2022,711685,4329173,0.6,0.05,0,10,5,15,0.05,ECB,0.25,cattle,3,0,436.1690063,4530,0.305074265,142.2,256.5,384.1,3039,7,2022,7,2022,cattle3
14065,veg_C3C_08,C3C,7/27/2022,712097,4329299,0.5,0.3,0,15,0,5,0.001,ECB,0.2,cattle,3,0,430.559021,4530,0.116145813,142.2,256.5,384.1,3039,7,2022,7,2022,cattle3
14066,veg_C3B_10,C3B,7/28/2022,712477,4329548,0.2,0.45,30,5,0,0,0.001,MRB,0.05,cattle,3,0,418.8310242,4625,0.044906287,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14067,veg_C3B_06,C3B,7/28/2022,712703,4329518,0.4,0.15,0,25,0,15,0.05,MRB,0.4,cattle,3,0,420.0500183,4625,0.004529419,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14068,veg_C3B_01,C3B,7/28/2022,712527,4329925,0.7,0.15,0,10,5,0,0.001,MRB,0.1,cattle,3,0,415.4510193,4530,0.030771909,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14069,veg_C3B_08,C3B,7/28/2022,711995,4329789,0.57,0.25,0,15,0,3,0.001,MRB,0.18,cattle,3,0,431.9780273,4530,0.170996626,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14070,veg_C3B_07,C3B,7/28/2022,712054,4329494,0.75,0.1,0,15,0,0,0.001,MRB,0.15,cattle,3,0,440.4030151,4530,0.011760053,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14071,veg_C3B_09,C3B,7/28/2022,712237,4329546,0.5,0.45,0,5,0,0,0.001,MRB,0.05,cattle,3,0,424.0620117,4530,0.107422957,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14072,veg_C3B_02,C3B,7/28/2022,712131,4329632,0.53,0.3,0,10,0,2,0.05,MRB,0.12,cattle,3,0,424.2510071,4530,0.115690723,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14073,veg_C3B_03,C3B,7/28/2022,712279,4329692,0.45,0.05,0,40,10,0,0.001,MRB,0.4,cattle,3,0,416.9580078,4530,0.04828019,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14074,veg_C3B_05,C3B,7/28/2022,711827,4329701,0.3,0.3,0,35,5,0,0.001,MRB,0.35,cattle,3,0,433.5040283,4530,0.119070428,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14075,veg_2D_03,2D,7/28/2022,711170,4328858,0.4,0.001,0,58,2,0,0.001,MRB,0.58,ungr,2,0,441.881012,4530,0.036750793,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14076,veg_2D_04,2D,7/28/2022,711205,4328737,0.67,0.1,0,20,0,3,0.001,MRB,0.23,ungr,2,0,440.5120239,4530,0.021506062,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14077,veg_2D_08,2D,7/28/2022,711155,4328598,0.4,0.15,0,30,15,0,0.001,MRB,0.3,ungr,2,0,439.3650208,4530,0.046190601,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14078,veg_2D_10,2D,7/28/2022,711111,4328512,0.6,0.25,0,10,5,0,0.001,MRB,0.1,ungr,2,0,440.3710327,4530,0.055347584,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14079,veg_2D_05,2D,7/28/2022,711180,4328310,0.5,0.15,0,30,0,5,0.001,MRB,0.35,ungr,2,0,426.0000305,4530,0.10743569,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14080,veg_2D_09,2D,7/28/2022,711473,4328426,0.47,0.08,0,45,0,0,0.001,MRB,0.45,ungr,2,0,440.9450073,4530,0.006711344,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14081,veg_2D_01,2D,7/28/2022,711263,4328079,0.3,0.05,25,40,0,0,0.001,MRB,0.4,ungr,2,0,423.3340149,4783,0.059304821,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14082,veg_2D_07,2D,7/28/2022,711239,4327976,0.35,0.2,0,30,15,0,0.001,MRB,0.3,ungr,2,0,423.6610107,4783,0.151963078,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14083,veg_2D_02,2D,7/28/2022,711577,4328665,0.65,0.001,0,30,5,0,0.001,MRB,0.3,ungr,2,0,441.5030212,4530,0.032888879,142.2,256.5,384.1,3040,7,2022,7,2022,ungr2
14084,veg_N1A_02,N1A,7/28/2022,708485,4329738,0.02,0.75,0,0,3,5,0.15,ENS,0.05,bison,1,1,365.8270264,4590,0.12390905,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14085,veg_N1A_02,N1A,7/28/2022,708485,4329738,0.02,0.75,0,0,3,5,0.15,ENS,0.05,bison,1,1,365.8270264,4590,0.12390905,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14086,veg_N1A_10,N1A,7/28/2022,708338,4329675,0.05,0.1,0,0,60,0,0.25,ENS,0.001,bison,1,1,385.289032,4590,0.233888026,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14087,veg_N1A_10,N1A,7/28/2022,708338,4329675,0.05,0.1,0,0,60,0,0.25,ENS,0.001,bison,1,1,385.289032,4590,0.233888026,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14088,veg_N1A_06,N1A,7/28/2022,708313,4329635,0.45,0.15,0,0,15,10,0.15,ENS,0.1,bison,1,1,390.4000244,4590,0.21902253,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14089,veg_N1A_06,N1A,7/28/2022,708313,4329635,0.45,0.15,0,0,15,10,0.15,ENS,0.1,bison,1,1,390.4000244,4590,0.21902253,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14090,veg_N1A_01,N1A,7/28/2022,708161,4329534,0.25,0.5,0,0,10,2,0.13,ENS,0.02,bison,1,1,397.1650085,4530,0.253324027,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14091,veg_N1A_01,N1A,7/28/2022,708161,4329534,0.25,0.5,0,0,10,2,0.13,ENS,0.02,bison,1,1,397.1650085,4530,0.253324027,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14092,veg_N1A_04,N1A,7/28/2022,708000,4329544,0.001,0.9,0,0,0,10,0.001,ENS,0.1,bison,1,1,407.4290161,4530,0.011139452,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14093,veg_N1A_04,N1A,7/28/2022,708000,4329544,0.001,0.9,0,0,0,10,0.001,ENS,0.1,bison,1,1,407.4290161,4530,0.011139452,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14094,veg_N1A_03,N1A,7/28/2022,707862,4329916,0.3,0.35,0,0,25,3,0.07,ENS,0.03,bison,1,1,397.4610291,4530,0.268504197,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14095,veg_N1A_03,N1A,7/28/2022,707862,4329916,0.3,0.35,0,0,25,3,0.07,ENS,0.03,bison,1,1,397.4610291,4530,0.268504197,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14096,veg_N1A_07,N1A,7/28/2022,708015,4330036,0.3,0.3,0,0,0,10,0.3,ENS,0.1,bison,1,1,372.3300171,4590,0.117222415,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14097,veg_N1A_07,N1A,7/28/2022,708015,4330036,0.3,0.3,0,0,0,10,0.3,ENS,0.1,bison,1,1,372.3300171,4590,0.117222415,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14098,veg_N1A_05,N1A,7/28/2022,708308,4329960,0.35,0.4,0,0,5,10,0.1,ENS,0.1,bison,1,1,369.7550049,4590,0.074886737,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14099,veg_N1A_05,N1A,7/28/2022,708308,4329960,0.35,0.4,0,0,5,10,0.1,ENS,0.1,bison,1,1,369.7550049,4590,0.074886737,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14100,veg_N1A_08,N1A,7/28/2022,708320,4330043,0.1,0.23,70,0,0,0,0.02,ENS,0.001,bison,1,1,365.0880127,4590,0.114111748,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14101,veg_N1A_08,N1A,7/28/2022,708320,4330043,0.1,0.23,70,0,0,0,0.02,ENS,0.001,bison,1,1,365.0880127,4590,0.114111748,142.2,256.5,384.1,3040,7,2022,7,2022,bison1
14102,veg_C3SC_05,C3SC,7/28/2022,711835,4332265,0.2,0.2,0,0,5,20,0.35,ENS,0.2,cattle,3,0,379.1350098,4590,0.123659415,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14103,veg_C3SC_06,C3SC,7/28/2022,712163,4332442,0.25,0.25,0,5,10,10,0.25,ENS,0.15,cattle,3,0,398.6720276,4550,0.420264666,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14104,veg_C3SC_03,C3SC,7/28/2022,712678,4332355,0.5,0.5,0,0,0,0,0.001,ENS,0.001,cattle,3,0,421.4060059,4625,0.012375663,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14105,veg_C3SC_08,C3SC,7/28/2022,712719,4332266,0.6,0.4,0,0,0,0,0.001,ENS,0.001,cattle,3,0,421.2940063,4625,0.008839914,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14106,veg_C3SC_07,C3SC,7/28/2022,712549,4332465,0.3,0.35,0,0,5,10,0.2,ENS,0.1,cattle,3,0,415.934021,4530,0.156543514,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14107,veg_C3SC_10,C3SC,7/28/2022,712392,4332276,0.15,0.35,0,5,5,15,0.25,ENS,0.2,cattle,3,0,395.4940186,4550,0.293530978,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14108,veg_C3C_09,C3C,7/28/2022,711981,4329033,0.25,0.25,0,20,10,20,0.001,ECB,0.4,cattle,3,0,425.256012,4530,0.187101481,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14109,veg_C3C_05,C3C,7/28/2022,711715,4328737,0.2,0.4,0,5,5,10,0.2,ECB,0.15,cattle,3,0,440.6150208,4530,0.043880697,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14110,veg_C3C_07,C3C,7/28/2022,711776,4328406,0.4,0.3,0,20,5,5,0.001,ECB,0.25,cattle,3,0,440.4020081,4530,0.207430042,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14111,veg_C3C_04,C3C,7/28/2022,712085,4328650,0.5,0.2,0,20,5,5,0.001,ECB,0.25,cattle,3,0,435.3660278,4530,0.350415985,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14112,veg_C3C_02,C3C,7/28/2022,712405,4329203,0.7,0.1,0,20,0,0,0.001,ECB,0.2,cattle,3,0,414.6230164,4530,0.087514433,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14113,veg_C3C_10,C3C,7/28/2022,712540,4329247,0.3,0.15,0,10,5,20,0.2,ECB,0.3,cattle,3,0,418.9990234,4530,0.055577489,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14114,veg_C3C_03,C3C,7/28/2022,712656,4329392,0.45,0.3,0,10,10,5,0.001,ECB,0.15,cattle,3,0,418.5640259,4530,0.03839807,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14115,veg_C3C_06,C3C,7/28/2022,712306,4329294,0.7,0.15,0,10,5,0,0.001,ECB,0.1,cattle,3,0,420.7810059,4530,0.13924554,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14116,veg_C3SC_09,C3SC,7/28/2022,712325,4331819,0.4,0.3,0,15,0,15,0.001,ECB,0.3,cattle,3,0,410.3930054,4530,0.022137955,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14117,veg_C3SC_04,C3SC,7/28/2022,712153,4331791,0.25,0.15,0,35,0,10,0.15,ECB,0.45,cattle,3,0,393.8170166,4590,0.261489644,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14118,veg_C3SC_01,C3SC,7/28/2022,712104,4331490,0.55,0.25,0,10,5,5,0.001,ECB,0.15,cattle,3,0,409.335022,4530,0.073255542,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14119,veg_C3SC_02,C3SC,7/28/2022,712487,4331513,0.8,0.001,0,10,5,5,0.001,ECB,0.15,cattle,3,0,415.5170288,4530,0.160452654,142.2,256.5,384.1,3040,7,2022,7,2022,cattle3
14120,veg_N2A_05,N2A,7/29/2022,706607,4329046,0.1,0.1,80,0,0,0,0.001,ENS,0.001,bison,2,1,407.1040344,4530,0.112954099,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14121,veg_N2A_04,N2A,7/29/2022,706888,4329394,0.25,0.25,0,5,0,0,0.45,ENS,0.05,bison,2,1,379.4050293,4590,0.13220934,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14122,veg_N2A_08,N2A,7/29/2022,706469,4329493,0.4,0.2,0,5,0,0,0.35,ENS,0.05,bison,2,1,383.5600281,4590,0.267574799,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14123,veg_N2A_01,N2A,7/29/2022,706567,4329420,0.7,0.2,0,0,0,0,0.1,ENS,0.001,bison,2,1,398.638031,4530,0.041337102,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14124,veg_N2A_02,N2A,7/29/2022,706561,4329308,0.1,0.6,0,0,0,0,0.3,ENS,0.001,bison,2,1,399.2550049,4530,0.128670101,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14125,veg_N2A_09,N2A,7/29/2022,706678,4329292,0.3,0.65,0,3,0,0,0.02,ENS,0.03,bison,2,1,389.6950073,4530,0.170507345,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14126,veg_N2A_03,N2A,7/29/2022,707011,4330267,0.45,0.5,0,0,0,2,0.03,ENS,0.02,bison,2,1,349.2150269,4590,0.095426538,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14127,veg_N2A_06,N2A,7/29/2022,707244,4329795,0.35,0.4,0,10,0,5,0.1,ENS,0.15,bison,2,1,369.9220276,4590,0.063544285,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14128,veg_N2A_07,N2A,7/29/2022,706820,4329668,0.55,0.35,0,2,0,0,0.08,ENS,0.02,bison,2,1,366.5990295,4590,0.154393842,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14129,veg_N2A_10,N2A,7/29/2022,706582,4329420,0.3,0.3,0,5,0,0,0.35,ENS,0.05,bison,2,1,397.8690186,4530,0.10337708,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14130,veg_N2B_05,N2B,7/29/2022,708250,4328906,0.85,0.15,0,0,0,0,0.001,ENS,0.001,bison,2,0,400.9260254,4530,0.048971715,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14131,veg_N2B_03,N2B,7/29/2022,708022,4328569,0.2,0.3,45,0,3,2,0.001,ENS,0.02,bison,2,0,409.085022,4530,0.04120479,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14132,veg_N2B_09,N2B,7/29/2022,708395,4328973,0.1,0.8,10,0,0,0,0.001,ENS,0.001,bison,2,0,394.6730042,4530,0.220556479,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14133,veg_N2B_10,N2B,7/29/2022,708523,4329037,0.35,0.3,0,20,5,5,0.05,ENS,0.25,bison,2,0,401.3410339,4530,0.035556994,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14134,veg_N2B_02,N2B,7/29/2022,708076,4329230,0.25,0.75,0,0,0,0,0.001,ENS,0.001,bison,2,0,396.8540039,4530,0.262550589,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14135,veg_N2B_08,N2B,7/29/2022,708474,4329415,0.5,0.5,0,0,0,0,0.001,ENS,0.001,bison,2,0,365.9270325,4590,0.089556329,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14136,veg_N2B_01,N2B,7/29/2022,708073,4329058,0.3,0.4,0,2,0,8,0.2,ENS,0.1,bison,2,0,394.0220337,4590,0.250214395,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14137,veg_N2B_06,N2B,7/29/2022,707910,4328693,0.55,0.2,0,5,0,5,0.15,ENS,0.1,bison,2,0,418.0950317,4530,0.312849699,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14138,veg_N2B_07,N2B,7/29/2022,708634,4329097,0.8,0.1,0,0,0,2,0.08,ENS,0.02,bison,2,0,386.5080261,4590,0.171084482,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14139,veg_N2B_04,N2B,7/29/2022,708692,4328826,0.5,0.5,0,0,0,0,0.001,ENS,0.001,bison,2,0,401.0320129,4530,0.249294026,142.2,256.5,384.1,3041,7,2022,7,2022,bison2
14140,veg_C3SA_08,C3SA,8/1/2022,711172,4331440,0.82,0.1,0,5,0,3,0.001,MRB,0.08,cattle,3,0,385.9950256,4590,0.159944238,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14141,veg_C3SA_02,C3SA,8/1/2022,710916,4331317,0.35,0.03,0,50,0,2,0.1,MRB,0.52,cattle,3,0,392.5810242,4590,0.325997031,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14142,veg_C3SB_05,C3SB,8/1/2022,711597,4331263,0.35,0.1,0,20,0,15,0.2,ENS,0.35,cattle,3,1,381.6660156,4590,0.099860905,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14143,veg_C3SB_01,C3SB,8/1/2022,711209,4330980,0.3,0.3,0,10,10,15,0.05,ENS,0.25,cattle,3,1,407.5430298,4530,0.144596895,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14144,veg_C3SB_09,C3SB,8/1/2022,711500,4330305,0.35,0.15,0,5,10,15,0.2,ENS,0.2,cattle,3,1,423.4570313,4530,0.234781546,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14145,veg_C3SB_07,C3SB,8/1/2022,711692,4330126,0.001,0.001,100,0,0,0,0.001,ENS,0.001,cattle,3,1,417.3320313,4530,0.156407003,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14146,veg_C3SB_02,C3SB,8/1/2022,711936,4330528,0.15,0.4,0,10,5,15,0.15,ENS,0.25,cattle,3,1,415.9720154,4530,0.02786072,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14147,veg_C3SB_04,C3SB,8/1/2022,711795,4330668,0.3,0.4,0,15,0,10,0.05,ENS,0.25,cattle,3,1,407.9750061,4530,0.118485055,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
14148,veg_C3SB_06,C3SB,8/1/2022,711235,4330695,0.65,0.2,0,5,5,5,0.001,ENS,0.1,cattle,3,1,408.7280273,4530,0.109987822,142.2,256.5,384.1,3044,8,2022,8,2022,cattle3
